 - - [03/Jun/2016:21:31:08 +0200] "GET /admin/jsi18n/ HTTP/1.0" 200 3217 "http://www.tombstones-memorials-sa.co.za/admin/feedback/feedback/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36"
 - - [04/Jun/2016:00:36:30 +0200] "GET / HTTP/1.0" 200 8932 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_2 like Mac OS X) AppleWebKit/601.1 (KHTML, like Gecko) CriOS/51.0.2704.64 Mobile/13F69 Safari/601.1.46"
 - - [04/Jun/2016:00:36:54 +0200] "GET /catalogue HTTP/1.0" 301 - "http://www.tombstones-memorials-sa.co.za/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_2 like Mac OS X) AppleWebKit/601.1 (KHTML, like Gecko) CriOS/51.0.2704.64 Mobile/13F69 Safari/601.1.46"
 - - [04/Jun/2016:00:36:55 +0200] "GET /catalogue/ HTTP/1.0" 200 5986 "http://www.tombstones-memorials-sa.co.za/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_2 like Mac OS X) AppleWebKit/601.1 (KHTML, like Gecko) CriOS/51.0.2704.64 Mobile/13F69 Safari/601.1.46"
 - - [04/Jun/2016:00:36:56 +0200] "GET /catalogue HTTP/1.0" 301 - "http://www.tombstones-memorials-sa.co.za/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_2 like Mac OS X) AppleWebKit/601.1 (KHTML, like Gecko) CriOS/51.0.2704.64 Mobile/13F69 Safari/601.1.46"
 - - [04/Jun/2016:00:36:57 +0200] "GET /catalogue/ HTTP/1.0" 200 5986 "http://www.tombstones-memorials-sa.co.za/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_2 like Mac OS X) AppleWebKit/601.1 (KHTML, like Gecko) CriOS/51.0.2704.64 Mobile/13F69 Safari/601.1.46"
 - - [04/Jun/2016:00:36:57 +0200] "GET /catalogue HTTP/1.0" 301 - "http://www.tombstones-memorials-sa.co.za/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_2 like Mac OS X) AppleWebKit/601.1 (KHTML, like Gecko) CriOS/51.0.2704.64 Mobile/13F69 Safari/601.1.46"
 - - [04/Jun/2016:00:37:01 +0200] "GET /catalogue HTTP/1.0" 301 - "http://www.tombstones-memorials-sa.co.za/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_2 like Mac OS X) AppleWebKit/601.1 (KHTML, like Gecko) CriOS/51.0.2704.64 Mobile/13F69 Safari/601.1.46"
 - - [04/Jun/2016:00:37:02 +0200] "GET /catalogue/ HTTP/1.0" 200 5986 "http://www.tombstones-memorials-sa.co.za/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_2 like Mac OS X) AppleWebKit/601.1 (KHTML, like Gecko) CriOS/51.0.2704.64 Mobile/13F69 Safari/601.1.46"
 - - [04/Jun/2016:00:37:02 +0200] "GET /media/IMG_0323.jpg HTTP/1.0" 404 1789 "http://www.tombstones-memorials-sa.co.za/catalogue/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_2 like Mac OS X) AppleWebKit/601.1 (KHTML, like Gecko) CriOS/51.0.2704.64 Mobile/13F69 Safari/601.1.46"
